skill,title,count,standardized count
Accounting,logistics and distribution manager,28,0.00016203047330258613
Management,construction engineer,28,0.00016203047330258613
Interpersonal Communications,programme manager,28,0.00016203047330258613
Procurement,operations manager,28,0.00016203047330258613
English Language,prepared meals nutritionist,28,0.00016203047330258613
Constructive Feedback,supply chain assistant,28,0.00016203047330258613
Communications,human resources assistant,28,0.00016203047330258613
Management,prepared meals nutritionist,28,0.00016203047330258613
Exploitation,operations manager,28,0.00016203047330258613
Accountability,humanitarian advisor,28,0.00016203047330258613
Honesty,linguist,28,0.00016203047330258613
Social Media,public relations officer,28,0.00016203047330258613
Sales,sales manager,28,0.00016203047330258613
English Language,venue director,28,0.00016203047330258613
Microsoft PowerPoint,project support officer,28,0.00016203047330258613
Arabic Language,financial manager,28,0.00016203047330258613
English Language,emergency response coordinator,28,0.00016203047330258613
Invoicing,logistics analyst,28,0.00016203047330258613
Administrative Functions,administrative assistant,28,0.00016203047330258613
External Auditing,financial controller,28,0.00016203047330258613
Leadership,education programme coordinator,28,0.00016203047330258613
Consecutive Interpretation,linguist,28,0.00016203047330258613
Data Quality,food technician,28,0.00016203047330258613
Apache Subversion,supply chain assistant,28,0.00016203047330258613
Apache Subversion,management assistant,28,0.00016203047330258613
Operations,financial manager,28,0.00016203047330258613
Peacebuilding,project manager,28,0.00016203047330258613
Operations,supply chain assistant,28,0.00016203047330258613
Problem Solving,programme manager,28,0.00016203047330258613
Communications,wash deinking operator,28,0.00016203047330258613
Security Clearance,linguist,28,0.00016203047330258613
Coordinating,international relations officer,28,0.00016203047330258613
Honesty,management assistant,28,0.00016203047330258613
Coaching,policy officer,27,0.00015624367068463663
Analytical Skills,monitoring and evaluation officer,27,0.00015624367068463663
Administrative Support,administrative assistant,27,0.00015624367068463663
Honesty,project manager,27,0.00015624367068463663
Coordinating,venue director,27,0.00015624367068463663
Arabic Language,midwife,27,0.00015624367068463663
Arabic Language,venue director,27,0.00015624367068463663
Data Collection,management assistant,27,0.00015624367068463663
English Language,policy officer,27,0.00015624367068463663
Communications,construction engineer,27,0.00015624367068463663
Emergency Preparedness,humanitarian advisor,27,0.00015624367068463663
Planning,wash deinking operator,27,0.00015624367068463663
Leadership,venue director,27,0.00015624367068463663
Accounting,administrative assistant,27,0.00015624367068463663
Organizational Skills,project manager,27,0.00015624367068463663
Planning,public relations officer,27,0.00015624367068463663
Advanced Cardiovascular Life Support (ACLS) Certification,specialist nurse,27,0.00015624367068463663
Verbal Communication Skills,monitoring and evaluation officer,27,0.00015624367068463663
Coordinating,prepared meals nutritionist,27,0.00015624367068463663
Strategic Thinking,project manager,27,0.00015624367068463663
Financial Policy,accounting assistant,27,0.00015624367068463663
English Language,dietitian,27,0.00015624367068463663
Writing,grants management officer,27,0.00015624367068463663
Oil And Gas,hearse driver,27,0.00015624367068463663
Social Sciences,kitchen assistant,27,0.00015624367068463663
Technology Solutions,supply chain assistant,27,0.00015624367068463663
Communications,operations manager,27,0.00015624367068463663
Innovation,education programme coordinator,27,0.00015624367068463663
Progress Reporting,programme manager,27,0.00015624367068463663
Contingency Planning,supply chain assistant,27,0.00015624367068463663
Self-Motivation,project manager,27,0.00015624367068463663
Child Protection,health and safety officer,27,0.00015624367068463663
Nutrition Services,dietetic technician,26,0.00015045686806668712
Progress Reporting,project support officer,26,0.00015045686806668712
Project Management,policy officer,26,0.00015045686806668712
Arabic Language,medical administrative assistant,26,0.00015045686806668712
Syntax,linguist,26,0.00015045686806668712
Consulting,relocation officer,26,0.00015045686806668712
Certified Call Center Manager,project manager,26,0.00015045686806668712
Communications,emergency response coordinator,26,0.00015045686806668712
Child Protection,project manager,26,0.00015045686806668712
Accountability,administrative assistant,26,0.00015045686806668712
Training And Development,project manager,26,0.00015045686806668712
Foreign Language,linguist,26,0.00015045686806668712
Professionalism,humanitarian advisor,26,0.00015045686806668712
English Language,linguist,26,0.00015045686806668712
Negotiation,humanitarian advisor,26,0.00015045686806668712
Coordinating,football coach,26,0.00015045686806668712
Project Implementation,education programme coordinator,26,0.00015045686806668712
Data Quality Assessment,monitoring and evaluation officer,26,0.00015045686806668712
Operations,health and safety officer,26,0.00015045686806668712
Financial Management,venue director,26,0.00015045686806668712
Management,security manager,26,0.00015045686806668712
Civil Engineering,project manager,26,0.00015045686806668712
Child Safeguarding,project support officer,26,0.00015045686806668712
Governance,monitoring and evaluation officer,26,0.00015045686806668712
Advocacy,project support officer,26,0.00015045686806668712
Office Supply Management,administrative assistant,26,0.00015045686806668712
Project Management,management assistant,26,0.00015045686806668712
Project Planning,project support officer,26,0.00015045686806668712
Innovation,public relations officer,25,0.0001446700654487376
Project Management,outdoor activities coordinator,25,0.0001446700654487376
Advocacy,health and safety officer,25,0.0001446700654487376
Project Coordination,project manager,25,0.0001446700654487376
Child Safeguarding,health and safety officer,25,0.0001446700654487376
Request For Quotation (RFQ),procurement support officer,25,0.0001446700654487376
Communications,ICT technician,25,0.0001446700654487376
Project Management,accounting assistant,25,0.0001446700654487376
Governance,project manager,25,0.0001446700654487376
Coordinating,financial controller,25,0.0001446700654487376
Communications,prepared meals nutritionist,25,0.0001446700654487376
Microsoft Excel,food technician,25,0.0001446700654487376
Operations,policy officer,25,0.0001446700654487376
Data Quality,kitchen assistant,25,0.0001446700654487376
Information Management,management assistant,25,0.0001446700654487376
Typing,data entry clerk,25,0.0001446700654487376
Planning,logistics analyst,25,0.0001446700654487376
Quality Control,project manager,25,0.0001446700654487376
Coordinating,outdoor activities coordinator,25,0.0001446700654487376
Emergency Response,project manager,25,0.0001446700654487376
Conflict Resolution,project manager,25,0.0001446700654487376
Presentations,relocation officer,25,0.0001446700654487376
Leadership,outdoor activities coordinator,25,0.0001446700654487376
Finance,outdoor activities coordinator,25,0.0001446700654487376
Purchasing,logistics analyst,25,0.0001446700654487376
Midwifery,midwife,25,0.0001446700654487376
Program Management,dietitian,25,0.0001446700654487376
Economics,humanitarian advisor,25,0.0001446700654487376
English Language,medical administrative assistant,25,0.0001446700654487376
Arabic Language,emergency response coordinator,25,0.0001446700654487376
Management,international relations officer,25,0.0001446700654487376
Management,outdoor activities coordinator,25,0.0001446700654487376
English Language,wash deinking operator,25,0.0001446700654487376
Internal Controls,financial controller,25,0.0001446700654487376
Budget Management,project manager,25,0.0001446700654487376
International Studies,humanitarian advisor,25,0.0001446700654487376
Food Security,international relations officer,25,0.0001446700654487376
Communications,technical director,25,0.0001446700654487376
Warehousing,supply chain assistant,25,0.0001446700654487376
Exploitation,health and safety officer,25,0.0001446700654487376
Teamwork,administrative assistant,25,0.0001446700654487376
Communications,international relations officer,25,0.0001446700654487376
Data Management,food technician,25,0.0001446700654487376
Communications,human resources manager,24,0.0001388832628307881
Human Resource Management,project manager,24,0.0001388832628307881
